index,d__Bacteria;p__Firmicutes,d__Bacteria;p__Actinobacteriota,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Archaea;p__Halobacterota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Deinococcota,d__Bacteria;__,d__Bacteria;p__RCP2-54,d__Bacteria;p__Bdellovibrionota,d__Bacteria;p__WPS-2,d__Bacteria;p__Spirochaetota,d__Bacteria;p__Armatimonadota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__Sva0485,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__NB1-j,d__Bacteria;p__Dadabacteria,d__Bacteria;p__GAL15,d__Bacteria;p__Nitrospinota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Dependentiae,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Zixibacteria,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__SAR324_clade(Marine_group_B),d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__WS4,d__Bacteria;p__WS2,d__Bacteria;p__TX1A-33,d__Bacteria;p__TA06,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__WS1,d__Bacteria;p__Hydrogenedentes,d__Bacteria;p__LCP-89,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__Phragmoplastophyta,d__Archaea;p__Aenigmarchaeota,d__Bacteria;p__WOR-1,d__Archaea;p__Micrarchaeota,d__Archaea;p__Altiarchaeota,d__Bacteria;p__Fusobacteriota,d__Archaea;__,d__Bacteria;p__DTB120,d__Eukaryota;__,d__Bacteria;p__Cloacimonadota,d__Bacteria;p__Acetothermia,d__Bacteria;p__Modulibacteria,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__PAUC34f,d__Bacteria;p__Firestonebacteria,d__Bacteria;p__NKB15,d__Eukaryota;p__Microsporidia,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Cnidaria,d__Archaea;p__Iainarchaeota,d__Bacteria;p__uncultured,d__Archaea;p__Hadarchaeota,asv-id,Hojo,crop-id,year,pref,crop,date,lati,long,latlng1d,SoilTypeID,SoilTypeID2
2021-Hojo-104_S104,20920.0,22026.0,8748.0,30403.0,12137.0,2925.0,13970.0,491.0,682.0,4900.0,9976.0,5438.0,1755.0,90.0,46.0,0.0,0.0,3892.0,48.0,1580.0,0.0,921.0,0.0,6.0,983.0,9.0,369.0,156.0,0.0,15.0,347.0,68.0,4.0,31.0,0.0,9.0,137.0,154.0,116.0,29.0,0.0,77.0,13.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-104,Hojo,234_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/26,32.02731,130.83083,-4.21935,D6z1v3,D6z1v3
2021-Hojo-105_S105,1631.0,4033.0,895.0,5011.0,3414.0,750.0,2966.0,259.0,132.0,672.0,1564.0,1211.0,346.0,0.0,16.0,0.0,0.0,474.0,8.0,311.0,0.0,69.0,0.0,0.0,182.0,4.0,104.0,0.0,0.0,5.0,54.0,13.0,7.0,110.0,0.0,0.0,0.0,21.0,2.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-105,Hojo,235_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/26,32.01958,130.82713,-4.22729,D6c1v2,D6c1v2
2021-Hojo-106_S106,4892.0,5592.0,2209.0,7135.0,3661.0,1171.0,4546.0,494.0,307.0,1323.0,2398.0,1590.0,268.0,61.0,43.0,0.0,0.0,803.0,0.0,485.0,0.0,158.0,6.0,0.0,202.0,0.0,65.0,62.0,0.0,11.0,74.0,75.0,3.0,17.0,0.0,7.0,31.0,51.0,11.0,11.0,13.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-106,Hojo,236_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/26,32.01296,130.8304,-4.22933,D6c1v2,D6c1v2
2021-Hojo-107_S107,3577.0,7150.0,1898.0,8296.0,4513.0,1154.0,4936.0,309.0,330.0,1524.0,2681.0,1547.0,500.0,18.0,48.0,0.0,0.0,739.0,12.0,529.0,0.0,167.0,0.0,0.0,228.0,11.0,37.0,59.0,0.0,26.0,135.0,19.0,3.0,9.0,0.0,14.0,17.0,37.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-107,Hojo,237_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/26,32.01355,130.8332,-4.22686,D6c1v2,NA
2021-Hojo-108_S108,3968.0,10402.0,2526.0,12474.0,7692.0,1832.0,7997.0,392.0,326.0,1917.0,6058.0,2463.0,810.0,66.0,64.0,0.0,0.0,1419.0,5.0,791.0,32.0,416.0,100.0,6.0,479.0,0.0,191.0,33.0,0.0,20.0,180.0,31.0,13.0,73.0,0.0,6.0,69.0,72.0,22.0,14.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-108,Hojo,238_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/26,32.03526,130.88112,-4.17682,D6z1v3,NA
2021-Hojo-109_S109,2126.0,10131.0,5498.0,12568.0,6120.0,2921.0,7142.0,863.0,414.0,1654.0,6585.0,2000.0,59.0,96.0,33.0,0.0,0.0,1921.0,0.0,679.0,0.0,188.0,0.0,0.0,354.0,0.0,212.0,203.0,0.0,0.0,66.0,89.0,4.0,0.0,0.0,0.0,10.0,124.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-109,Hojo,239_21_Aomo_Appl,21.0,Aomo,Appl,2021/7/26,40.3844,140.262,8.38057,D5z1,NA
2021-Hojo-110_S88,6492.0,31811.0,8204.0,37009.0,17333.0,6012.0,21874.0,4114.0,886.0,4860.0,15804.0,6039.0,148.0,249.0,70.0,30.0,9.0,3636.0,0.0,2225.0,43.0,245.0,0.0,9.0,1674.0,36.0,995.0,439.0,0.0,15.0,71.0,268.0,30.0,0.0,0.0,3.0,15.0,210.0,96.0,0.0,0.0,9.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-110,Hojo,240_21_Aomo_Appl,21.0,Aomo,Appl,2021/7/26,40.3845,140.265,8.38285,D5z1,NA
2021-Hojo-111_S111,1953.0,9546.0,7886.0,13656.0,8097.0,2923.0,8822.0,846.0,416.0,2125.0,8880.0,1713.0,164.0,79.0,75.0,0.0,0.0,1608.0,0.0,757.0,58.0,358.0,61.0,0.0,473.0,28.0,143.0,187.0,0.0,0.0,52.0,72.0,0.0,0.0,0.0,0.0,42.0,218.0,30.0,0.0,3.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-111,Hojo,241_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/9,40.3844,140.262,8.38057,D5z1,NA
2021-Hojo-112_S112,1484.0,8846.0,3452.0,10562.0,11139.0,1703.0,7042.0,292.0,236.0,961.0,5643.0,765.0,132.0,61.0,7.0,0.0,0.0,948.0,0.0,368.0,191.0,291.0,102.0,0.0,174.0,0.0,52.0,94.0,0.0,0.0,78.0,26.0,0.0,14.0,0.0,0.0,43.0,278.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-112,Hojo,242_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/9,40.3845,140.265,8.38285,D5z1,NA
2021-Hojo-113_S113,4104.0,22419.0,16975.0,28574.0,14081.0,4855.0,15171.0,955.0,729.0,2408.0,13926.0,3890.0,185.0,138.0,48.0,0.0,0.0,7285.0,0.0,1203.0,0.0,425.0,0.0,0.0,727.0,13.0,787.0,279.0,0.0,73.0,84.0,222.0,7.0,0.0,0.0,2.0,56.0,172.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-113,Hojo,243_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/24,40.3844,140.262,8.38057,D5z1,NA
2021-Hojo-114_S114,1877.0,12028.0,7165.0,10380.0,7879.0,1609.0,7030.0,802.0,465.0,1566.0,4566.0,1609.0,44.0,87.0,33.0,31.0,11.0,1860.0,0.0,644.0,0.0,105.0,0.0,7.0,398.0,14.0,373.0,120.0,13.0,18.0,32.0,113.0,10.0,9.0,0.0,2.0,16.0,65.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-114,Hojo,244_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/24,40.3845,140.265,8.38285,D5z1,NA
2021-Hojo-115_S115,4001.0,12086.0,9389.0,15415.0,10870.0,3302.0,14655.0,2572.0,681.0,3845.0,8190.0,3042.0,68.0,97.0,100.0,0.0,0.0,1718.0,0.0,1004.0,15.0,269.0,0.0,5.0,382.0,0.0,221.0,111.0,0.0,4.0,100.0,108.0,0.0,0.0,0.0,0.0,28.0,322.0,59.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-115,Hojo,245_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/24,40.5648,140.455,8.64473,D6h2y1,D6h2y1
2021-Hojo-116_S116,5168.0,18327.0,8472.0,15094.0,10228.0,3236.0,11547.0,1856.0,543.0,2557.0,6415.0,1933.0,71.0,115.0,46.0,0.0,0.0,1538.0,0.0,839.0,74.0,102.0,10.0,8.0,488.0,11.0,304.0,84.0,0.0,6.0,112.0,56.0,0.0,23.0,0.0,3.0,29.0,236.0,29.0,9.0,11.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-116,Hojo,246_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/24,40.5651,140.455,8.64493,D6h2y1,D6h2y1
2021-Hojo-117_S117,5404.0,13587.0,10849.0,18447.0,15669.0,5086.0,14507.0,2472.0,462.0,3652.0,15374.0,2835.0,58.0,146.0,55.0,0.0,0.0,1847.0,0.0,779.0,54.0,516.0,21.0,0.0,476.0,15.0,348.0,151.0,0.0,0.0,160.0,165.0,0.0,0.0,0.0,28.0,73.0,369.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-117,Hojo,247_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/24,40.5781,140.415,8.62412,D6h2y1,D6h2y1
2021-Hojo-118_S89,3498.0,25839.0,4568.0,21999.0,16732.0,5513.0,20076.0,2683.0,751.0,3239.0,11523.0,3526.0,107.0,170.0,105.0,0.0,0.0,1979.0,0.0,1847.0,43.0,575.0,52.0,15.0,1172.0,14.0,566.0,102.0,0.0,0.0,196.0,145.0,0.0,138.0,0.0,15.0,71.0,714.0,50.0,10.0,9.0,86.0,5.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-118,Hojo,248_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/24,40.5794,140.416,8.62573,D6h2y1,D6h2y1
2021-Hojo-119_S119,944.0,9966.0,5615.0,10953.0,7188.0,3107.0,8948.0,1372.0,332.0,2727.0,8168.0,1540.0,60.0,12.0,64.0,0.0,0.0,1933.0,0.0,752.0,35.0,217.0,0.0,0.0,482.0,15.0,229.0,72.0,0.0,0.0,65.0,18.0,0.0,16.0,0.0,2.0,8.0,222.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-119,Hojo,249_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/12,40.6979,140.443,8.72549,F4z1t1,F4z1t1
2021-Hojo-120_S120,7154.0,10465.0,2669.0,6403.0,7002.0,678.0,4133.0,362.0,211.0,2023.0,3631.0,928.0,744.0,5.0,10.0,0.0,0.0,860.0,0.0,550.0,0.0,265.0,0.0,0.0,464.0,5.0,104.0,13.0,0.0,0.0,47.0,52.0,0.0,6.0,0.0,11.0,19.0,20.0,27.0,5.0,6.0,3.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-120,Hojo,250_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/12,40.6974,140.444,8.72589,F4z1t1,F4z1t1
2021-Hojo-121_S121,20968.0,32121.0,7937.0,13420.0,12877.0,1100.0,7062.0,595.0,613.0,3770.0,6619.0,2004.0,997.0,23.0,20.0,0.0,0.0,1516.0,12.0,965.0,0.0,504.0,0.0,0.0,372.0,32.0,107.0,37.0,0.0,5.0,40.0,111.0,12.0,12.0,0.0,3.0,30.0,66.0,120.0,4.0,4.0,8.0,5.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-121,Hojo,251_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/26,40.6979,140.443,8.72549,F4z1t1,F4z1t1
2021-Hojo-122_S122,10784.0,18889.0,9011.0,18973.0,10827.0,2679.0,9013.0,427.0,510.0,2974.0,7832.0,3337.0,6966.0,102.0,0.0,0.0,0.0,2272.0,13.0,1323.0,0.0,702.0,0.0,7.0,660.0,20.0,203.0,17.0,0.0,0.0,282.0,34.0,0.0,0.0,0.0,18.0,85.0,73.0,177.0,0.0,3.0,30.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-122,Hojo,252_21_Aomo_Appl,21.0,Aomo,Appl,2021/8/26,40.6974,140.444,8.72589,F4z1t1,F4z1t1
2021-Hojo-123_S123,6046.0,19965.0,4470.0,13821.0,9325.0,3006.0,8511.0,363.0,422.0,2616.0,7030.0,2380.0,2129.0,31.0,0.0,0.0,0.0,1620.0,11.0,910.0,18.0,630.0,0.0,3.0,492.0,29.0,347.0,14.0,0.0,0.0,111.0,21.0,0.0,0.0,0.0,16.0,133.0,121.0,216.0,0.0,0.0,18.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-123,Hojo,253_21_Sait_Spin,21.0,Sait,Spin,NA,36.23304,139.26667,4.84912,F5z1y1,F5z1y1
2021-Hojo-124_S124,12567.0,11994.0,4599.0,7093.0,5247.0,876.0,4809.0,184.0,405.0,2059.0,3316.0,1198.0,6452.0,6.0,5.0,0.0,0.0,684.0,0.0,615.0,0.0,181.0,0.0,0.0,351.0,0.0,171.0,28.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,5.0,68.0,41.0,12.0,19.0,0.0,39.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-124,Hojo,254_21_Sait_Spin,21.0,Sait,Spin,NA,36.23763,139.26729,4.85267,F3z1t1,F3z1t1
2021-Hojo-125_S125,5642.0,12070.0,3448.0,7880.0,4951.0,908.0,4439.0,181.0,197.0,1551.0,2631.0,1136.0,1115.0,85.0,0.0,0.0,0.0,1189.0,3.0,390.0,0.0,440.0,0.0,0.0,244.0,10.0,78.0,20.0,0.0,0.0,280.0,15.0,0.0,0.0,0.0,2.0,62.0,18.0,51.0,4.0,0.0,9.0,8.0,0.0,9.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-125,Hojo,255_21_Sait_Spin,21.0,Sait,Spin,2021/8/3,36.2243,139.24811,4.82951,F4z1t1,F4z1t1
2021-Hojo-126_S126,6193.0,19638.0,7379.0,10904.0,8395.0,1494.0,5336.0,106.0,206.0,2393.0,4598.0,1773.0,1198.0,76.0,0.0,0.0,0.0,2135.0,0.0,533.0,0.0,399.0,0.0,0.0,522.0,15.0,99.0,13.0,0.0,0.0,148.0,8.0,0.0,0.0,0.0,0.0,35.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-126,Hojo,256_21_Sait_Spin,21.0,Sait,Spin,NA,36.23754,139.25405,4.84282,F4z1t1,F4z1t1
2021-Hojo-127_S127,1805.0,13316.0,4611.0,13000.0,10574.0,3688.0,11206.0,998.0,331.0,1390.0,8682.0,1729.0,114.0,36.0,91.0,0.0,0.0,1414.0,0.0,1017.0,282.0,273.0,145.0,9.0,332.0,15.0,120.0,42.0,0.0,0.0,94.0,30.0,0.0,527.0,0.0,4.0,23.0,260.0,55.0,0.0,0.0,91.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-127,Hojo,257_21_Sait_Spin,21.0,Sait,Spin,2021/8/22,36.23575,139.26119,4.84689,F5z1y1,F5z1y1
2021-Hojo-128_S128,366.0,5093.0,318.0,2643.0,988.0,548.0,2791.0,126.0,113.0,388.0,898.0,461.0,227.0,5.0,0.0,0.0,0.0,320.0,0.0,58.0,34.0,64.0,0.0,0.0,37.0,6.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,7.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-128,Hojo,258_21_Sait_Spin,21.0,Sait,Spin,2021/8/7,NA,NA,NA,,NA
2021-Hojo-129_S129,674.0,7709.0,1483.0,8818.0,5168.0,1890.0,6496.0,1162.0,259.0,1252.0,5729.0,1096.0,114.0,50.0,116.0,0.0,0.0,1053.0,0.0,789.0,104.0,236.0,17.0,0.0,170.0,0.0,138.0,57.0,0.0,0.0,75.0,11.0,0.0,117.0,0.0,22.0,40.0,317.0,0.0,0.0,6.0,17.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-129,Hojo,259_21_Sait_Spin,21.0,Sait,Spin,2021/7/30,36.22539,139.24665,4.82916,F5z1y1,F5z1y1
2021-Hojo-130_S130,2194.0,14805.0,3504.0,15391.0,6397.0,2626.0,13513.0,1544.0,410.0,2418.0,9452.0,1644.0,383.0,46.0,39.0,21.0,0.0,1272.0,0.0,765.0,101.0,78.0,0.0,19.0,310.0,6.0,215.0,12.0,0.0,0.0,65.0,31.0,9.0,0.0,0.0,2.0,66.0,348.0,96.0,0.0,16.0,27.0,63.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-130,Hojo,260_21_Naga_Appl,21.0,Naga,Appl,2021/7/31,36.75198,138.27635,4.46649,H1c3t1,H1c3t1
2021-Hojo-131_S131,3025.0,18085.0,4385.0,16149.0,12521.0,3698.0,13917.0,1537.0,350.0,2753.0,11397.0,2021.0,111.0,98.0,73.0,0.0,0.0,1140.0,0.0,1181.0,434.0,278.0,173.0,23.0,249.0,11.0,297.0,47.0,0.0,0.0,232.0,12.0,0.0,290.0,0.0,0.0,24.0,474.0,29.0,0.0,0.0,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-131,Hojo,261_21_Naga_Appl,21.0,Naga,Appl,2021/7/31,36.75198,138.27635,4.46649,H1c3t1,H1c3t1
2021-Hojo-132_S132,1603.0,13613.0,8555.0,13350.0,5922.0,3110.0,10772.0,1055.0,350.0,1877.0,9445.0,1646.0,294.0,44.0,46.0,10.0,0.0,1008.0,0.0,567.0,72.0,144.0,0.0,10.0,254.0,10.0,162.0,16.0,0.0,0.0,40.0,37.0,0.0,0.0,0.0,0.0,58.0,309.0,37.0,15.0,0.0,15.0,37.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-132,Hojo,262_21_Naga_Appl,21.0,Naga,Appl,2021/7/31,36.75311,138.27852,4.46886,I1k2t1,I1k2t1
2021-Hojo-133_S133,446.0,5322.0,1194.0,8707.0,5794.0,1757.0,6848.0,1190.0,377.0,1412.0,4335.0,1111.0,15.0,65.0,366.0,0.0,0.0,1051.0,0.0,1140.0,22.0,100.0,0.0,0.0,288.0,5.0,241.0,112.0,0.0,0.0,334.0,82.0,93.0,201.0,0.0,598.0,81.0,431.0,6.0,8.0,30.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Hojo-133,Hojo,263_21_Naga_Appl,21.0,Naga,Appl,2021/7/31,36.75311,138.27852,4.46886,I1k2t1,I1k2t1
2021-Hojo-134_S134,1517.0,11987.0,2095.0,13323.0,6203.0,2862.0,9873.0,2482.0,545.0,1699.0,6207.0,1513.0,348.0,70.0,64.0,0.0,0.0,1976.0,0.0,934.0,75.0,258.0,37.0,2.0,170.0,0.0,223.0,131.0,0.0,0.0,281.0,40.0,34.0,312.0,0.0,3.0,61.0,274.0,13.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-134,Hojo,264_21_Naga_Appl,21.0,Naga,Appl,2021/7/31,36.75044,138.27151,4.46188,I1k2t1,I1k2t1
